@attribute ID numeric
@attribute budget numeric
@attribute genre1 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre2 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre3 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre4 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre5 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre6 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre7 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute popularity numeric
@attribute releasedate date "yyyy-MM-dd"
@attribute revenue numeric
@attribute title string
@attribute voteaverage numeric
@attribute votecount numeric

@data

17453,0.00,"Horror","Science","Fiction","","","","",0.50,"1958-09-01",0.00,"Earth vs. the Spider",4.50,2
17455,0.00,"Horror","Science","Fiction","Thriller","","","",0.52,"1958-10-01",0.00,"I Married a Monster from Outer Space",8.00,2
17457,0.00,"Action","Crime","History","","","","",0.42,"1958-05-01",0.00,"Machine-Gun Kelly",7.00,2
17477,0.00,"Horror","Science","Fiction","","","","",0.49,"1958-12-31",0.00,"The Trollenberg Terror",6.50,2
17489,0.00,"Action","Drama","Foreign","","","","",0.72,"2006-06-21",0.00,"Pacquiao: The Movie",7.00,2
17512,0.00,"Drama","History","Suspense","Romance","","","",0.50,"1953-07-02",0.00,"Houdini",5.40,2
17514,0.00,"Action","Adventure","Drama","Horror","Science","Fiction","Foreign",0.41,"1954-10-06",0.00,"Ulysses",6.00,2
17515,0.00,"Drama","History","Romance","Foreign","","","",0.38,"1954-01-01",0.00,"Senso",8.30,2
17517,0.00,"","","","","","","",0.34,"1955-01-01",0.00,"The Last Command",8.00,2
17519,0.00,"Drama","Music","Romance","","","","",0.53,"1956-06-21",0.00,"The Eddy Duchin Story",8.00,2
17535,0.00,"Eastern","Thriller","Foreign","","","","",0.38,"2010-04-09",0.00,"Prince",3.50,2
17537,2000000.00,"Drama","Indie","","","","","",0.58,"2009-01-19",0.00,"La Mission",6.00,2
17544,0.00,"Drama","Family","","","","","",0.36,"1957-06-15",0.00,"Johnny Tremain",8.30,2
17545,0.00,"Science","Fiction","","","","","",0.64,"1957-04-01",0.00,"Kronos",5.50,2
17546,0.00,"Drama","Romance","Foreign","","","","",0.40,"1957-07-06",0.00,"Le notti bianche",7.50,2
17547,0.00,"Comedy","Music","Romance","","","","",0.51,"1957-10-03",0.00,"Les Girls",8.00,2
17551,0.00,"Drama","Romance","","","","","",0.33,"1957-12-13",0.00,"Peyton Place",5.80,2
17554,0.00,"Comedy","Music","Romance","","","","",0.50,"1957-07-18",0.00,"Silk Stockings",6.00,2
17555,0.00,"Comedy","Romance","","","","","",0.35,"1957-01-01",0.00,"Tammy and the Bachelor",6.30,2
17556,0.00,"Science","Fiction","","","","","",0.89,"1957-01-01",0.00,"The Amazing Colossal Man",6.80,2
17557,0.00,"","","","","","","",0.32,"2009-12-11",0.00,"Still Small Voice",9.80,2
17558,0.00,"Science","Fiction","","","","","",0.38,"1957-10-01",0.00,"The Brain from Planet Arous",5.50,2
17563,0.00,"Action","Western","","","","","",0.46,"1957-04-02",0.00,"The Tall T",8.80,2
17573,0.00,"Crime","Drama","Mystery","Thriller","","","",0.53,"2010-05-09",0.00,"Jesse Stone: No Remorse",7.50,2
17586,0.00,"Drama","Music","","","","","",0.45,"1936-04-08",0.00,"The Great Ziegfeld",4.80,2
17606,0.00,"Comedy","Horror","Science","Fiction","","","",0.55,"1956-12-01",0.00,"The Gamma People",5.80,2
17619,0.00,"Drama","Foreign","","","","","",0.60,"1955-01-01",0.00,"A Generation",10.00,2
17639,0.00,"Drama","Horror","Science","Fiction","","","",0.66,"1953-09-30",0.00,"Donovan's Brain",6.00,2
17647,0.00,"Drama","Romance","Family","","","","",0.38,"1953-07-10",0.00,"Lili",8.50,2
17661,0.00,"Drama","","","","","","",0.69,"1952-01-01",0.00,"The Life of Oharu",8.30,2
17665,0.00,"Action","Adventure","Drama","","","","",0.50,"1952-02-05",0.00,"The Big Trees",3.80,2
17666,0.00,"Comedy","Drama","Foreign","","","","",0.35,"1952-10-28",0.00,"The Card",5.00,2
17671,0.00,"Science","Fiction","Thriller","","","","",0.80,"1951-11-11",0.00,"Flight to Mars",4.00,2
17674,0.00,"Music","Romance","","","","","",0.71,"1951-03-26",0.00,"Lullaby of Broadway",6.00,2
17685,0.00,"Action","Adventure","Romance","","","","",0.36,"1950-11-09",0.00,"King Solomon's Mines",7.50,2
17687,0.00,"Music","Romance","","","","","",0.38,"1950-08-31",0.00,"Summer Stock",7.50,2
17693,0.00,"Crime","Drama","Thriller","","","","",0.57,"1950-10-04",0.00,"Union Station",8.50,2
17694,0.00,"Drama","Thriller","Romance","","","","",0.33,"1949-02-17",0.00,"Caught",6.80,2
17705,0.00,"Drama","Foreign","","","","","",0.49,"2004-05-21",0.00,"The Youth",6.30,2
17713,0.00,"Action","Drama","Foreign","","","","",0.34,"2005-11-11",0.00,"Movies, Aspirin and Vultures",10.00,2
17720,0.00,"Crime","Drama","","","","","",0.33,"1981-07-30",0.00,"Time for Revenge",5.30,2
17721,0.00,"Drama","Foreign","","","","","",0.51,"1997-01-01",0.00,"Martín (Hache)",6.00,2
17728,0.00,"Drama","Romance","Family","","","","",0.50,"1949-04-01",0.00,"Little Women",6.00,2
17735,0.00,"Drama","","","","","","",0.49,"1948-11-11",0.00,"Joan of Arc",7.30,2
17750,0.00,"Drama","Music","","","","","",0.48,"1948-01-01",0.00,"Words and Music",5.80,2
17762,0.00,"Drama","","","","","","",0.49,"1946-01-01",0.00,"A Stolen Life",7.30,2
17763,0.00,"Drama","Romance","","","","","",0.33,"1946-08-11",0.00,"Anna and the King of Siam",5.30,2
17770,0.00,"Crime","Drama","Thriller","","","","",0.61,"2010-04-07",0.00,"Gardiens de l'ordre",5.80,2
17771,0.00,"Science","Fiction","Thriller","","","","",0.41,"2001-07-06",0.00,"Black River",5.00,2
17777,0.00,"Drama","Foreign","","","","","",0.35,"1946-10-29",0.00,"No Regrets for Our Youth",7.00,2
17778,0.00,"Drama","War","","","","","",0.41,"1945-12-25",0.00,"A Walk in the Sun",7.90,2
17809,0.00,"War","","","","","","",0.38,"1943-01-01",0.00,"We Dive at Dawn",8.50,2
17822,0.00,"Music","Romance","","","","","",0.50,"1963-02-18",0.00,"Summer Holiday",5.00,2
17823,0.00,"Crime","Drama","Mystery","","","","",0.33,"1945-04-13",0.00,"Two O'Clock Courage",6.80,2
17824,0.00,"Animation","Family","","","","","",0.34,"1994-04-01",0.00,"Kalas, Alfons ?berg!",8.80,2
17841,0.00,"Comedy","","","","","","",0.33,"1998-12-18",0.00,"Paparazzi",9.00,2
17842,0.00,"","","","","","","",0.33,"2000-12-22",12963702.00,"Bodyguards - Guardie del corpo",9.80,2
17859,0.00,"Animation","Family","","","","","",0.40,"1971-03-10",0.00,"Dr. Seuss: The Cat in the Hat",8.00,2
17870,0.00,"Comedy","","","","","","",0.52,"1933-01-01",0.00,"She Done Him Wrong",6.80,2
17873,0.00,"Crime","Drama","Romance","","","","",0.65,"1933-02-04",0.00,"Ladies They Talk About",8.00,2
17874,0.00,"Drama","Romance","","","","","",0.36,"1933-02-11",0.00,"Employees' Entrance",6.80,2
17880,0.00,"Action","Adventure","Drama","Family","","","",0.50,"1934-08-17",0.00,"Treasure Island",9.30,2
17884,0.00,"Comedy","Drama","","","","","",0.47,"2010-04-07",0.00,"My Own Love Song",7.80,2
17889,0.00,"Drama","Foreign","","","","","",0.61,"2009-12-16",0.00,"The Father of My Children",6.80,2
17892,0.00,"Comedy","","","","","","",0.45,"2006-12-06",0.00,"Madame Irma",5.80,2
17895,0.00,"Drama","","","","","","",0.50,"2009-05-27",0.00,"Blame It on Mum",5.30,2
17897,0.00,"Comedy","Drama","","","","","",0.38,"2006-02-08",0.00,"All the Beauty of the World",5.30,2
18107,0.00,"Action","Comedy","Science","Fiction","","","",0.33,"2005-01-01",0.00,"The Helix... Loaded",4.80,2
18114,0.00,"Action","Foreign","","","","","",0.91,"1987-04-16",0.00,"Magnificent Warriors",7.30,2
18116,4000.00,"Horror","","","","","","",0.65,"2006-10-01",0.00,"Five Across the Eyes",1.80,2
18117,0.00,"Crime","Horror","Thriller","","","","",0.39,"2007-11-16",0.00,"Haunted",8.30,2
18120,0.00,"Action","Adventure","Drama","Family","","","",0.64,"1994-04-15",0.00,"White Fang 2: Myth of the White Wolf",7.00,2
18122,0.00,"Comedy","Fantasy","Romance","","","","",0.34,"1988-07-01",0.00,"Il piccolo Diavolo",8.80,2
18127,0.00,"Animation","Family","","","","","",0.34,"1949-10-05",0.00,"The Legend of Sleepy Hollow",6.00,2
18139,0.00,"Horror","Thriller","Foreign","","","","",0.30,"2010-01-15",0.00,"Hide & Seek",5.80,2
18144,0.00,"Action","Drama","Foreign","","","","",0.41,"1972-03-17",0.00,"The Water Margin",5.50,2
18145,0.00,"Comedy","Drama","Romance","","","","",0.67,"2006-10-20",0.00,"Sleeping Dogs Lie",5.80,2
18148,0.00,"Sporting","Event","","","","","",0.61,"2010-08-18",0.00,"WEC 50: Cruz vs. Benavidez 2",8.50,2
18151,0.00,"","","","","","","",0.32,"1967-07-12",0.00,"The Perfect Human",9.80,2
18167,0.00,"Comedy","Drama","Thriller","Romance","Indie","Foreign","",0.49,"2003-09-28",0.00,"The Deal",9.30,2
18175,0.00,"Comedy","Indie","","","","","",0.33,"2003-10-31",320092.00,"Die, Mommie, Die!",7.80,2
18178,0.00,"Drama","","","","","","",0.46,"2009-11-16",0.00,"Enid",6.50,2
18187,0.00,"Action","","","","","","",0.52,"2010-08-28",0.00,"UFC 118: Edgar vs. Penn 2",8.80,2
18189,0.00,"Action","","","","","","",0.33,"2010-09-25",0.00,"UFC 119: Mir vs. Cro Cop",8.50,2
18207,60000000.00,"Drama","Romance","","","","","",0.55,"1994-10-21",0.00,"Love Affair",5.50,2
18221,0.00,"","","","","","","",0.33,"1993-09-16",0.00,"The Silver Stallion",5.00,2
18223,0.00,"Comedy","Drama","Family","","","","",1.10,"1948-11-16",0.00,"The Boy With Green Hair",5.90,2
18257,0.00,"Comedy","Music","Romance","","","","",0.49,"1941-07-04",0.00,"Moon Over Miami",8.00,2
18259,0.00,"Comedy","Horror","","","","","",0.34,"1941-10-24",0.00,"Spooks Run Wild",7.00,2
18262,0.00,"Comedy","Romance","","","","","",0.35,"1941-04-20",0.00,"That Uncertain Feeling",7.00,2
18265,0.00,"Drama","","","","","","",0.63,"1941-08-20",0.00,"The Little Foxes",8.00,2
18275,495000.00,"Documentary","","","","","","",0.40,"2010-04-18",0.00,"GasHole",8.30,2
18280,0.00,"Drama","Romance","","","","","",0.54,"1940-07-26",0.00,"Pride and Prejudice",4.30,2
18281,0.00,"Comedy","Music","Romance","","","","",0.46,"1940-09-27",0.00,"Strike Up the Band",5.00,2
18286,0.00,"Drama","Romance","","","","","",1.17,"1940-05-17",0.00,"Waterloo Bridge",6.50,2
18289,0.00,"Action","Comedy","Western","","","","",0.54,"1939-11-30",0.00,"Destry Rides Again",8.00,2
18290,0.00,"Action","","","","","","",0.57,"1939-01-27",0.00,"Jesse James",6.30,2
18291,0.00,"Action","Adventure","Drama","Romance","","","",0.39,"1939-05-15",0.00,"Only Angels Have Wings",8.30,2
18320,0.00,"Comedy","Drama","","","","","",0.88,"1937-10-08",0.00,"Stage Door",8.80,2
18338,0.00,"Drama","Suspense","","","","","",0.49,"1951-09-21",0.00,"No Highway in the Sky",6.80,2
18339,0.00,"Action","Adventure","Drama","Romance","War","","",0.35,"1936-10-20",0.00,"The Charge of the Light Brigade",6.50,2
18344,0.00,"Comedy","","","","","","",0.89,"1935-08-23",0.00,"Bonnie Scotland",7.30,2
18360,0.00,"Drama","Romance","","","","","",0.66,"1934-07-20",0.00,"Of Human Bondage",7.30,2
18361,0.00,"Documentary","","","","","","",0.30,"2009-01-01",0.00,"Money as Debt II: Promises Unleashed",6.50,2
18368,0.00,"Action","Comedy","Drama","","","","",0.47,"1967-12-13",0.00,"Fathom",7.50,2
18392,0.00,"Action","Crime","Drama","Thriller","Foreign","","",0.93,"2010-09-02",0.00,"Bonded by Blood",5.80,2
18443,0.00,"Horror","","","","","","",0.35,"1970-10-24",0.00,"Trog",5.80,2
18447,0.00,"Action","Comedy","Drama","","","","",0.70,"1980-02-08",0.00,"Hero at Large",5.50,2
18455,0.00,"Drama","Indie","Foreign","","","","",0.61,"1975-05-14",0.00,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",10.00,2
18466,0.00,"Crime","Drama","Mystery","","","","",0.34,"1955-08-09",0.00,"Mr. Arkadin",7.00,2
18468,0.00,"Comedy","Horror","Music","","","","",0.75,"2009-09-11",0.00,"Suck",5.80,2
18471,0.00,"","","","","","","",0.33,"1996-06-01",0.00,"Hemlighuset",6.50,2
18476,0.00,"Action","Horror","Science","Fiction","Thriller","","",0.88,"2010-08-21",0.00,"Lake Placid 3",4.80,2
18480,0.00,"Thriller","Film","Noir","","","","",0.42,"1946-10-18",0.00,"The Dark Mirror",7.30,2
18488,0.00,"Drama","","","","","","",0.55,"2010-08-19",0.00,"Matching Jack",4.50,2
18489,3.00,"Drama","History","Romance","","","","",0.38,"2010-07-09",0.00,"Madharasapattinam",7.80,2
18496,0.00,"","","","","","","",0.33,"2009-11-26",0.00,"Descendants Of Hong Gil Dong",8.00,2
18497,0.00,"Comedy","Drama","Romance","Foreign","","","",0.50,"1979-04-13",0.00,"Baton Baton Mein",7.80,2
18528,0.00,"Comedy","","","","","","",0.33,"2009-06-17",0.00,"Bobbos",6.80,2
18530,0.00,"Drama","Eastern","","","","","",0.42,"2009-10-18",0.00,"Ehky ya Shahrazad",7.50,2
18542,0.00,"Drama","Thriller","Romance","Foreign","","","",0.35,"2000-05-20",0.00,"Nang-Nak",7.00,2
18546,0.00,"Drama","Romance","Foreign","","","","",0.49,"2009-10-25",0.00,"Paper Castles",5.30,2
18553,0.00,"Comedy","","","","","","",0.33,"1987-04-17",0.00,"Sam Kinison: Breaking the Rules",9.50,2
18554,0.00,"","","","","","","",1.02,"2005-10-07",0.00,"The Strange Saga of Hiroshi the Freeloading Sex Machine",6.00,2
18558,6000000.00,"Crime","Drama","","","","","",0.34,"2009-03-01",0.00,"Charlie Valentine",5.90,2
18566,0.00,"Action","Adventure","","","","","",0.66,"1995-04-25",0.00,"Sahara",8.00,2
18583,0.00,"Drama","Music","Romance","Indie","","","",0.33,"2010-06-25",0.00,"This Movie Is Broken",7.00,2
18597,0.00,"Crime","Mystery","","","","","",0.54,"1942-05-29",0.00,"The Falcon Takes Over",5.00,2
18606,0.00,"Drama","War","","","","","",0.38,"1955-08-12",0.00,"08/15 Part 2",8.50,2
18607,0.00,"Drama","War","","","","","",0.33,"1955-12-30",0.00,"08/15 - In der Heimat",9.00,2
18608,0.00,"Crime","Drama","Film","Noir","","","",0.57,"1948-08-06",0.00,"They Live by Night",9.00,2
18621,0.00,"Horror","Foreign","","","","","",0.74,"2000-03-25",0.00,"Ju-on: The Curse 2",7.50,2
18633,1000000.00,"Action","Science","Fiction","","","","",0.33,"2010-02-24",0.00,"Downstream",4.50,2
18635,0.00,"Comedy","","","","","","",1.19,"2010-09-03",0.00,"The Chosen One",6.30,2
18653,0.00,"Animation","Short","","","","","",0.61,"1968-01-01",0.00,"The Alphabet",6.50,2
18656,0.00,"Documentary","","","","","","",0.38,"2008-10-28",0.00,"Fractals: Hunting the Hidden Dimension",8.30,2
18660,0.00,"Drama","Family","","","","","",0.51,"2010-02-13",0.00,"When We Leave",7.00,2
18670,0.00,"","","","","","","",0.52,"1990-01-01",0.00,"Industrial Symphony No. 1: The Dream of the Brokenhearted",6.60,2
18671,0.00,"Drama","Foreign","","","","","",0.38,"1967-01-01",0.00,"Marat/Sade",8.50,2
18673,0.00,"Documentary","","","","","","",0.42,"2006-09-09",25.00,"Lake of Fire",9.50,2
18676,0.00,"Action","Science","Fiction","Thriller","Foreign","","",0.53,"2010-08-12",0.00,"City Under Siege",4.00,2
18680,0.00,"Action","Eastern","Foreign","","","","",0.75,"1998-04-09",0.00,"Beast Cops",7.00,2
18704,0.00,"Comedy","Drama","Romance","","","","",0.64,"1998-10-30",0.00,"The Wolves of Kromer",4.00,2
18745,0.00,"Animation","","","","","","",0.33,"1989-01-01",0.00,"Balance",10.00,2
18757,0.00,"Comedy","Drama","Fantasy","Short","","","",0.34,"2002-01-01",0.00,"Rabbits",6.50,2
18785,0.00,"Family","Foreign","","","","","",0.57,"1995-10-10",0.00,"Napoleon",4.00,2
18787,0.00,"Action","Drama","Mystery","Thriller","","","",0.61,"1943-04-30",0.00,"Sherlock Holmes in Washington",5.50,2
18789,0.00,"Horror","Thriller","","","","","",0.41,"2007-05-17",0.00,"Werewolf: The Devil's Hound",0.50,2
18804,0.00,"Comedy","Family","","","","","",0.34,"1989-12-12",0.00,"Big Man on Campus",8.30,2
18814,0.00,"Horror","Mystery","Thriller","Romance","Neo-noir","","",0.65,"1991-09-13",0.00,"Liebestraum",6.50,2
18817,0.00,"Comedy","","","","","","",0.30,"1987-01-01",0.00,"Hector",7.30,2
18833,0.00,"Horror","Mystery","Thriller","","","","",0.65,"1993-03-11",0.00,"Trauma",5.80,2
18834,0.00,"Documentary","Music","","","","","",0.33,"2010-08-04",0.00,"Oddsac",7.80,2
18841,0.00,"Horror","Mystery","","","","","",0.34,"1961-01-01",0.00,"Werewolf in a Girl's Dormitory",5.50,2
18857,0.00,"Documentary","","","","","","",0.61,"2009-01-01",0.00,"Seven Signs of the Apocalypse",4.00,2
18870,0.00,"Comedy","","","","","","",0.33,"1958-11-22",0.00,"Taxi, roulotte et corrida",6.80,2
18872,0.00,"Animation","","","","","","",0.75,"1943-01-13",0.00,"Education for Death",7.50,2
18881,0.00,"Comedy","Drama","Indie","","","","",0.49,"2000-01-21",0.00,"Chuck & Buck",7.30,2
18885,0.00,"Comedy","Drama","Short","","","","",0.33,"1933-04-07",0.00,"Zero for Conduct",4.50,2
18905,0.00,"Adventure","Animation","","","","","",0.40,"2003-01-01",0.00,"El Cid: The Legend",8.30,2
18907,0.00,"Comedy","Romance","","","","","",0.81,"1999-01-01",0.00,"Same love, same rain",7.80,2
18910,0.00,"Drama","Eastern","Romance","Foreign","","","",0.63,"1960-01-01",0.00,"Mughal-E-Azam",8.80,2
18914,0.00,"Comedy","Drama","Foreign","","","","",0.33,"2004-12-22",0.00,"Kings & Queen",7.50,2
18919,0.00,"","","","","","","",0.33,"2009-12-11",0.00,"City of Life",9.50,2
18932,0.00,"Drama","","","","","","",0.38,"1947-06-26",0.00,"Ivy",7.00,2
18936,500000.00,"Drama","Science","Fiction","Thriller","Family","","",0.58,"2002-09-08",0.00,"Lathe of Heaven",7.20,2
18953,7500000.00,"Comedy","Drama","Eastern","Foreign","","","",0.34,"2010-07-23",10000000.00,"Khatta Meetha",5.50,2
18988,0.00,"Action","Science","Fiction","Thriller","","","",0.35,"1952-01-01",0.00,"Radar Men from the Moon",4.80,2
18996,0.00,"Drama","","","","","","",0.82,"2009-10-29",0.00,"Elo?se",6.00,2
18998,2000000.00,"Animation","Comedy","Drama","","","","",0.38,"2007-12-28",9739679.00,"Ilya Muromets i Solovey Razboynik",8.80,2
19019,0.00,"Documentary","","","","","","",0.65,"1977-01-01",0.00,"Bruce Lee: The Legend",6.50,2
19023,20000.00,"Thriller","","","","","","",0.32,"2013-09-01",0.00,"What happened to Sarah",10.00,2
19027,0.00,"Comedy","Drama","Romance","","","","",0.42,"1987-01-01",0.00,"Dark Eyes",10.00,2
19036,0.00,"Action","Animation","Fantasy","","","","",0.38,"2012-03-17",0.00,"Strike Witches the Movie",7.50,2
19042,2500000.00,"Drama","Horror","Thriller","Foreign","","","",0.72,"2007-02-08",0.00,"The Matrimony",5.50,2
19049,0.00,"Horror","Thriller","","","","","",0.40,"2008-10-19",0.00,"Resurrection County",5.50,2
19062,0.00,"Action","Western","","","","","",0.53,"1975-10-29",0.00,"Take a Hard Ride",5.60,2
19071,0.00,"Comedy","","","","","","",0.58,"2003-04-02",0.00,"Welcome to the Roses",6.00,2
19081,0.00,"Action","Adventure","Animation","","","","",0.58,"2002-03-02",13107237.00,"One Piece Movie 03: Chopper's Kingdom on the Island of Strange Animals",10.00,2
19082,0.00,"Action","Adventure","Animation","","","","",0.38,"2003-03-01",14817006.00,"One Piece Movie 04: Dead End Adventure",10.00,2
19084,0.00,"Action","Animation","Comedy","","","","",0.35,"2005-03-05",10494545.00,"One Piece Movie 06: Baron Omatsuri and the Secret Island",9.00,2
19085,0.00,"Action","Animation","Comedy","","","","",0.34,"2006-03-04",7232965.00,"One Piece Movie 07: Giant Mecha Soldier of Karakuri Castle",10.00,2
19090,0.00,"Action","Adventure","Documentary","Drama","Foreign","","",0.90,"1964-06-24",0.00,"The Long Ships",5.50,2
19093,0.00,"Comedy","Romance","","","","","",0.52,"2010-06-10",0.00,"Crossing Hennessy",7.00,2
19104,0.00,"Action","","","","","","",0.31,"2010-11-16",0.00,"The Wrath of Cain",5.00,2
19106,0.00,"Drama","","","","","","",0.59,"2010-05-06",0.00,"Don't Touch My Children",8.00,2
19128,0.00,"Action","Drama","Foreign","","","","",0.61,"1960-12-03",0.00,"Afraid to Die",7.80,2
19130,0.00,"Drama","Eastern","Fantasy","Romance","","","",0.61,"2009-08-01",0.00,"Eternal Beloved",8.00,2
19136,0.00,"Action","Crime","Drama","Thriller","","","",0.57,"1974-08-01",0.00,"The Gambler",8.80,2
19137,0.00,"Action","Comedy","Science","Fiction","","","",0.42,"1987-09-25",0.00,"Real Men",6.30,2
19156,0.00,"Documentary","Music","","","","","",1.54,"1985-07-13",0.00,"Live Aid",8.50,2
19164,0.00,"Drama","Eastern","History","Romance","Foreign","","",0.33,"2008-12-05",0.00,"Forever Enthralled",6.00,2
19171,0.00,"Documentary","","","","","","",0.38,"1998-01-01",0.00,"The Decline of Western Civilization Part III",7.50,2
19178,0.00,"Comedy","Drama","Romance","","","","",0.41,"1999-10-22",0.00,"Molly",6.80,2
19183,0.00,"Action","Crime","Drama","","","","",0.52,"2010-11-02",0.00,"Once Fallen",4.00,2
19187,0.00,"Comedy","Drama","Romance","Foreign","","","",0.58,"2009-07-08",0.00,"Park Benches",5.30,2
19189,0.00,"Mystery","Thriller","","","","","",0.34,"1947-05-30",0.00,"Moss Rose",6.00,2
19195,0.00,"Animation","Family","","","","","",1.21,"2010-09-14",0.00,"Barbie: A Fashion Fairytale",4.80,2
19196,0.00,"Comedy","Fantasy","Mystery","Romance","","","",0.57,"1941-03-21",0.00,"Topper Returns",6.00,2
19210,0.00,"Comedy","Short","","","","","",0.35,"1932-04-16",0.00,"The Music Box",9.80,2
19225,0.00,"Action","Comedy","Drama","Fantasy","Horror","","",0.65,"1991-09-18",0.00,"Ghoulies III: Ghoulies Go to College",2.00,2
19230,0.00,"Comedy","Drama","","","","","",0.39,"1963-05-16",0.00,"Spencer's Mountain",8.00,2
19240,0.00,"Horror","Science","Fiction","","","","",0.42,"1980-09-26",0.00,"Without Warning",10.00,2
19246,0.00,"Crime","","","","","","",0.34,"1957-12-01",0.00,"The Long Haul",6.00,2
19259,0.00,"Comedy","Drama","Indie","","","","",0.65,"2009-10-24",0.00,"Last Day of Summer",7.30,2
19286,0.00,"Drama","Indie","","","","","",0.61,"2009-10-20",0.00,"Grown Up Movie Star",7.10,2
19296,0.00,"Documentary","","","","","","",0.38,"2010-05-09",0.00,"Casino Jack and the United States of Money",7.50,2
19301,0.00,"Comedy","","","","","","",0.38,"1977-12-15",0.00,"The New Monsters",7.80,2
19304,0.00,"Action","Drama","Western","","","","",0.67,"1971-07-16",0.00,"The Hunting Party",6.80,2
19309,5800000.00,"Comedy","Drama","Family","Indie","","","",0.65,"2010-04-23",0.00,"Burning Palms",7.60,2
19322,0.00,"Action","Thriller","Romance","","","","",0.83,"1993-10-27",0.00,"Fit to Kill",5.30,2
19339,0.00,"Drama","Romance","","","","","",0.51,"1978-10-09",0.00,"Felicity",5.00,2
19346,0.00,"Documentary","","","","","","",0.64,"2000-07-01",0.00,"IMAX - Solarmax",6.50,2
19351,0.00,"Comedy","","","","","","",0.37,"2009-11-22",0.00,"Bill Engvall: Aged & Confused",4.50,2
19357,0.00,"Drama","Romance","","","","","",0.33,"2002-01-01",0.00,"Hysterical Blindness",6.40,2
19378,0.00,"Action","Science","Fiction","Thriller","","","",0.34,"1991-01-18",0.00,"Eve of Destruction",6.50,2
19381,0.00,"Comedy","","","","","","",0.50,"1951-10-21",0.00,"Cops and Robbers",8.80,2
19385,0.00,"Drama","","","","","","",0.38,"2010-01-17",0.00,"The Wronged Man",6.00,2
19386,0.00,"Sports","Film","","","","","",0.33,"2008-01-01",0.00,"Claim",10.00,2
19388,0.00,"Romance","","","","","","",0.64,"2008-12-05",0.00,"Between Sheets",8.80,2
19400,0.00,"Comedy","","","","","","",0.33,"2000-10-13",0.00,"Dust To Dust",7.00,2
19404,0.00,"Drama","Romance","Foreign","","","","",0.65,"2008-09-06",0.00,"A Matador's Mistress",7.00,2
19440,0.00,"Mystery","Science","Fiction","Romance","","","",0.60,"1979-02-09",0.00,"Quintet",5.80,2
19454,0.00,"Action","Comedy","Crime","Drama","","","",0.73,"1974-09-19",0.00,"Big Bad Mama",4.30,2
19459,0.00,"Comedy","","","","","","",0.50,"1982-05-05",0.00,"El Barrendero",9.30,2
19480,0.00,"Drama","","","","","","",0.38,"1941-10-23",0.00,"Swamp Water",6.90,2
